Text,Author,Likes,Date
오늘 언니가 좀 보고 싶었어요,Janice,1,2023-07-05T20:42:35Z
Hackisback123321,Arran,0,2023-07-05T20:19:11Z
way too hot-- a literal ace.,Karan,0,2023-07-05T19:40:16Z
Unnie I wanna see your live but I don't have weverse membership 😭,jen.jendeukiecheek,0,2023-07-05T19:37:04Z
QUEEN JENNIE ♥️👑,ALYSANDRA,5,2023-07-05T19:27:04Z
"Jennie, you are amazing. I love this behind the scenes look into your clothing design process. Please continue to show us these fun things you do! 💜",Szerh,0,2023-07-05T19:18:59Z
Preciosa y muy talentosa !,Janina,1,2023-07-05T18:43:18Z
Jennie we love you 🎀,Renata Miškauskienė,0,2023-07-05T18:26:28Z
love you jennie 🥺💖,mianx,0,2023-07-05T18:14:15Z
Jennieeeee i love you,Essoo #heartteam,0,2023-07-05T17:46:07Z
🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮,M C,1,2023-07-05T17:33:54Z
@blair waldorf defender  probably jisoo is still better than this bish,M C,0,2023-07-13T12:47:56Z
ur obsessed with jennie,blair waldorf defender,0,2023-07-06T06:15:28Z
@Neye baktın yeğen jennie favını tekledi uza😇👹 your mom face,M C,0,2023-07-05T23:44:52Z
Your face,Neye baktın yeğen jennie favını tekledi uza😇👹,1,2023-07-05T21:12:18Z
🤢🤮🤢🤮🤢🤮🤢🤮# respect OTHERRRRRRRRR,M C,1,2023-07-05T17:33:25Z
"​@M C, 𝚔𝚎𝚎𝚙 𝚋𝚊𝚛𝚔𝚒𝚗𝚐",Wilhelmina Palma,0,2023-07-07T14:21:40Z
"@blair waldorf defender the p*rn*grapy , the things which she doing rn, is that good for teenager blink , doesn't she know she's a kpop idol doing vulgur stuff, destroying the name of her group, doesn't she have common sense, doesn't she thought before doing p*rn*graphy, shamee on her.",M C,0,2023-07-06T14:10:56Z
wym respect other? you commenting negative stuffs on someone’s video is considered as disrespectful lol,blair waldorf defender,0,2023-07-06T06:16:35Z
🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢,M C,1,2023-07-05T17:32:57Z
🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮,M C,1,2023-07-05T17:32:41Z
🤢🤮🤢🤮🤢🤮🤢🤮🤮🤢🤮🤢🤮,M C,1,2023-07-05T17:32:27Z
Jennie I love you for ever  💖,Zahra Moradi,0,2023-07-05T17:29:52Z
"#stoppppppppp the idollll, #respect otherrrrrrr",Asian barbie,1,2023-07-05T17:29:39Z
"Stop pretending. You as well we all know really well that you are Jennie hater. Seriously some people are so free, insecure & jealous soul.Not liking someone is fine but spreading hate is wrong. If you think by spreading hate for other, God is going bless you in your life. Then ur very much wrong. 

You know what we will not stop you. Instead we will pray to God to protect Jennie from all evil people and their intentions. More you hate her, More God will bless her in her life in one or other way. 

But dear you should be careful very careful in your good times, because what goes around always comes around. Be ready one day all your hate and negativity that you have in your heart for her will definitely going to come back 10-folded in our own and your loved ones lives in the form of your bad Karma.",VSV,1,2023-07-06T02:08:41Z
#gettt losttttttt,Asian barbie,1,2023-07-05T17:29:03Z
"𝙵𝚘𝚛 𝚢𝚘𝚞, 𝚕𝟶𝚜𝚎𝚛",Wilhelmina Palma,0,2023-07-07T14:21:58Z
#stopppppppppppppppppp🤢🤮🤢🤮🤢🤮👿🤮🤢🤮🤮🤢🤮🤢👿👿👿👿👿🤮🤢🤮🤢🤢,Asian barbie,1,2023-07-05T17:28:38Z
🤮🤮🤢🤮🤢🤮#stoppppppp,Asian barbie,1,2023-07-05T17:28:16Z
🤮🤮🤮🤮🤮🤮🤮🤮🤮🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢,Asian barbie,1,2023-07-05T17:27:54Z
#stoppppppp your dammm showwwwww,Asian barbie,1,2023-07-05T17:27:39Z
#Stoppppppp,Asian barbie,0,2023-07-05T17:27:16Z
#STOP THE IDOL FOR BLINK,Asian barbie,1,2023-07-05T17:27:02Z
"CAN U STOP YOUR P*RN STUFF, YOU ARE SHOWING WRONG THINGS TO TEENAGERRRRRRRRRRRRRRRRRRRR#STOP THE IDOL JENNIE",Asian barbie,1,2023-07-05T17:26:21Z
then don’t watch it💀 the movie is not even for kids LMAOOO LEARN HOW TO READ!!,blair waldorf defender,0,2023-07-06T06:17:19Z
"Stop pretending. You as well we all know really well that you are Jennie hater. Seriously some people are so free, insecure & jealous soul.Not liking someone is fine but spreading hate is wrong. If you think by spreading hate for other, God is going bless you in your life. Then ur very much wrong. 

You know what we will not stop you. Instead we will pray to God to protect Jennie from all evil people and their intentions. More you hate her, More God will bless her in her life in one or other way. 

But dear you should be careful very careful in your good times, because what goes around always comes around. Be ready one day all your hate and negativity that you have in your heart for her will definitely going to come back 10-folded in our own and your loved ones lives in the form of your bad Karma.",VSV,0,2023-07-06T02:09:02Z
Lindaa,Li💕,1,2023-07-05T16:49:45Z
❤❤❤❤❤🤚,Hamid Ali,0,2023-07-05T16:42:47Z
The best JENNIE,VSV,0,2023-07-06T02:09:15Z
https://youtube.com/shorts/Jz9Vn2yjbVQ?feature=share,Arvind Kumar Meena,0,2023-07-05T16:06:22Z
What is this,VSV,0,2023-07-06T02:09:31Z
"It’s refreshing, your beauty.",VSV,1,2023-07-05T16:04:06Z
No one makes me smile more than you.,VSV,1,2023-07-05T16:03:56Z
You mean the world to me,VSV,1,2023-07-05T16:03:46Z
Behind those beautiful eyes lies a beautiful story,VSV,1,2023-07-05T16:03:03Z
My jennie you have got such an excellent smile. Your smile is fair enchanted and magnificent.,VSV,2,2023-07-05T16:02:51Z
"Thank you for your comment we have to support Jennie and make her smile please block anyone who said the opposite and thank you blink 💞✨
I'm a Jennie supporter💗💫",~hujo~,1,2023-07-05T20:04:22Z
Mesmerizing Treasury house of beauty.,VSV,1,2023-07-05T16:02:38Z
Cutest Jennie. Love you,VSV,1,2023-07-05T16:02:25Z
You’re an exceptionally wondrous and marvelous girl,VSV,1,2023-07-05T16:02:09Z
Your charm is irresistible.Where did you get that charm from?,VSV,1,2023-07-05T16:01:52Z
"You’re an incredibly stunning, a really pretty, beautiful woman.",VSV,1,2023-07-05T16:01:40Z
"The stars, the moon, and the sun are minor to me since you sparkle brighter than all of them",VSV,1,2023-07-05T16:01:27Z
❤❤❤,נועה אשכנזי,1,2023-07-05T15:49:30Z
Jennierubyjane,VSV,0,2023-07-05T15:55:16Z
JENNIE😭💗🖤,kelly ch,0,2023-07-05T15:27:56Z
Jennie Queen 👑,Lucky Khan,0,2023-07-05T15:24:52Z
아무리 떨어져 있어도 영원히 사랑할게 💕,جيني روبيجان كيم,1,2023-07-05T14:55:43Z
밥 드시고 푹 쉬세요 💓!,جيني روبيجان كيم,0,2023-07-05T14:54:06Z
You look so fine Jennie I love you moonshine 🩵,Dima Alsaied,1,2023-07-05T14:54:05Z
할 수 있어요 💘!,جيني روبيجان كيم,0,2023-07-05T14:53:38Z
"당신은 훌륭한 일을 하고 있습니다, 포기하지 마세요 ❤!",جيني روبيجان كيم,0,2023-07-05T14:53:12Z
정말 사랑해💗!,جيني روبيجان كيم,0,2023-07-05T14:52:29Z
❤😊,Sak Manat,0,2023-07-05T14:50:29Z
Jennierubyjane Channel,VSV,0,2023-07-05T15:55:45Z
I broud for you Jennie ❤❤❤❤❤ Love you 💕❤️,Brahim Guerchan,0,2023-07-05T14:41:28Z
Love you my nini,junnie,0,2023-07-05T14:28:27Z
❤❤❤,Evangeline Ayanan,0,2023-07-05T14:24:11Z
Jennie,VSV,0,2023-07-05T15:55:56Z
I love you Jennie,Laura Nascimento,1,2023-07-05T14:20:36Z
🙃,ioro,0,2023-07-05T14:15:00Z
What is?,VSV,0,2023-07-05T15:56:18Z
CANTIK SEKALI!!!!!!!❤️,huang_jisungiee•°,0,2023-07-05T14:06:17Z
❤❤,Min Kyaw Swar,0,2023-07-05T13:59:45Z
The JENNIE,VSV,0,2023-07-05T15:56:29Z
I love you queen,JenJenTaeTae,2,2023-07-05T13:27:38Z
We love you so much jennie,JenJenTaeTae,1,2023-07-05T13:27:24Z
We love you jennie,JenJenTaeTae,1,2023-07-05T13:26:28Z
WHO Are guises fucking with Jennie 🎉,Gaming with Rabbi,0,2023-07-05T12:13:40Z
So sexual assault,Gaming with Rabbi,0,2023-07-05T12:12:30Z
𝚁𝚞𝚍𝚎😒,Wilhelmina Palma,1,2023-07-07T14:24:05Z
??,blair waldorf defender,0,2023-07-06T06:17:50Z
Love you soooooo much ❤❤❤❤❤ Jennie unnie,Tukaram Talawar,0,2023-07-05T11:44:31Z
YOU LOOK GORGEOUS >3,BTS-kimarmy,0,2023-07-05T11:24:49Z
Amazing,Marine Es,0,2023-07-05T09:54:27Z
"we love you so much Jennie, we will always support you. You’re perfect Jendukie <3",h3ro1ne,4,2023-07-05T09:48:43Z
I love you Jennie you are the best Idol my favorite idol❤,ASG,1,2023-07-05T09:47:20Z
استغربت  انو في ترجمه عربيه ، ثاانكس لجينيي😂🤍,أسـرار,1,2023-07-05T09:34:52Z
OMG HER BODY SHAPEEEE!!! 🥵🥵🥵,Kiki Ramadhani,2,2023-07-05T09:15:06Z
"Do not listen to those disgusting words who only want to bring you down, keep being yourself, we stan the realest you, we love your spirit, we love your confidence, we love your personality, we love your talent, we treat you as a human like us, we hate kpopies (they are stupid and gross), YOU DID NOTHING WRONG, haters ridiculously spend their time on bullying you, but we don't need to spend our precious time on these miserable bastards, Congrats on your capsule with CK, this a super B project and you nailed it, keep shining more and more, we are looking forward to it.",hollandse,3,2023-07-05T08:56:21Z
I love you Jennie,Lucky Girl,1,2023-07-05T08:55:01Z
Forever with you Jennie,Lucky Girl,30,2023-07-05T08:54:52Z
"Jennie you r so beautiful , pretty and cute 🥰",Loges Wari,0,2023-07-05T08:25:02Z
제니 최고야 우리 많이 사랑해♡,Emiliano Alexander,7,2023-07-05T07:24:55Z
You are beautiful 😍,Daniel Jung,0,2023-07-05T07:17:22Z
I love you so much my beautiful Jennie 💗💞,Vanessa Arredondo,1,2023-07-05T06:08:10Z
Hi Jennie don't read the bad comments just avoid it and I love black pink 🖤🩷 and my fav member is u,Lavanya Dinesh,1,2023-07-05T06:02:07Z
"Jenny, why did you act? You shocked me so much. You were sexy and pornographic, and the series is bad, no matter how famous you are. Why do you settle like this? We are your fans. Respect us and give us my opinion on your series. Jenny cute and cute you were lying to us?",레나드,1,2023-07-05T05:27:49Z
don’t watch the series if u don’t feel comfortable. No one’s forcing u😂😂😂,blair waldorf defender,0,2023-07-06T06:18:55Z
it’s her life lol,blair waldorf defender,0,2023-07-06T06:18:27Z
"Stop pretending. You as well we all know really well that you are Jennie hater. Seriously some people are so free, insecure & jealous soul.Not liking someone is fine but spreading hate is wrong. If you think by spreading hate for other, God is going bless you in your life. Then ur very much wrong. 

You know what we will not stop you. Instead we will pray to God to protect Jennie from all evil people and their intentions. More you hate her, More God will bless her in her life in one or other way. 

But dear you should be careful very careful in your good times, because what goes around always comes around. Be ready one day all your hate and negativity that you have in your heart for her will definitely going to come back 10-folded in our own and your loved ones lives in the form of your bad Karma.",VSV,0,2023-07-05T15:57:52Z
제니 너무 사랑해 세상에서 내가 제일 좋아하는 사람은 너야 (please say if there is any mistake in my korean because I am still studying),GALAXY,2,2023-07-05T05:02:52Z
❤,Archielyn Nocete,0,2023-07-05T04:53:17Z
The Jennie Ruby Jane,VSV,0,2023-07-05T15:58:17Z
"You are favourite person,my favourite kpop star.",VSV,1,2023-07-05T04:34:36Z
Jennie you always have proven yourself to be a very skilled individual who has the capacity to do great things with their life.,VSV,38,2023-07-05T04:34:06Z
"Keep Slaying sweetie, you are very beautiful both from inside as well as outside",VSV,1,2023-07-05T04:33:20Z
"Jennie and CALVIN KLEIN are the best duo, amazing collaboration",VSV,0,2023-07-05T04:32:41Z
Thank you for this awesome vlog. Waiting for another one.,VSV,0,2023-07-05T04:32:13Z
The cutest baby girl,VSV,0,2023-07-05T04:31:48Z
😊😊😊,ปฐมา สวาสดิพันธ์,0,2023-07-05T04:19:07Z
Jennierubyjane,VSV,0,2023-07-05T04:30:25Z
제니루비제인같은 소리하네,박종호,2,2023-07-05T03:45:32Z
chào đại ka,Nguyễn Khánh Hà,0,2023-07-05T03:30:34Z
Who will always support Jennie raise their hand ✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋,Jennie Kim,4,2023-07-05T02:59:42Z
We will always support you Jennie,VSV,0,2023-07-05T04:31:04Z
Halu my bias my idol jennie we love u .PHILIPPINES😘,jimmy luz alaba,1,2023-07-05T02:05:50Z
Only You My beautiull Jennie forever j love You,Carlos R E Rueda,2,2023-07-05T01:54:26Z
Nice vlog girl,VSV,0,2023-07-05T00:53:09Z
Do whatever you want do. Dream Big..Sparkle More..Shine Bright.,VSV,1,2023-07-05T00:52:47Z
My pretty precious lovely girl. We are always there for you,VSV,1,2023-07-05T00:52:15Z
I love your personality and nature so much.,VSV,1,2023-07-05T00:51:43Z
I love your confidence and how you carry yourself and how you are always yourself.,VSV,1,2023-07-05T00:51:35Z
You are very special.All you need to believe yourself always.,VSV,1,2023-07-05T00:51:25Z
"Sweetheart, you are doing amazing. You don't need to act like how some jobless haters want you to, you stay true to yourself and i adore that about you",VSV,1,2023-07-05T00:51:02Z
"Always see yourself as the Strongest and the Best because you are the best , you are the strongest girl i have ever seen, most hardworking, multi-talented, incredible , Perfectionist . We fans are so proud of you. Thank you so much for always giving your best. We love you so much. So when you look in the mirror say that you are the best. We will always support you. We are always there for you. You are always in our prayers. May the Almighty bless you always and forever . May The Almighty protect you from all the evil eyes. Amen",VSV,1,2023-07-05T00:48:29Z
May you fly high in life & success be with you always.,VSV,1,2023-07-05T00:48:10Z
당신이 우리에게 가져온 것에 대해 jenni에게 대단히 감사합니다. 우리는 당신이 우리의 하루가 끝날 때까지 우리와 함께 있기를 바랍니다. 우리는 당신을 사랑합니다!!!!,Chaewurros,35,2023-07-05T00:22:00Z
sml,Aloha Jell Rojas-Gempisao,0,2023-07-05T00:04:54Z
What,VSV,1,2023-07-05T00:44:16Z
안녕! 사랑합니다 💖💖💖,박나연,10,2023-07-04T22:18:51Z
Jennieeee❤,-JENNİE CATW ANTİ-,0,2023-07-04T21:41:47Z
❤❤❤❤❤❤,kimberly quiej,0,2023-07-04T21:41:17Z
Jennierubyjane,VSV,0,2023-07-05T00:44:30Z
🤣🤣🤣🤣,شجونيي,0,2023-07-04T21:37:06Z
Of course,شجونيي,0,2023-07-05T10:01:55Z
She is so beautiful that you have to smile 😏,🐻 kawaiijennie 🐼,1,2023-07-05T02:44:34Z
What happen,VSV,0,2023-07-05T00:44:41Z
como siempre Jennie guapa😻,EMILY JARQUIN,4,2023-07-04T21:13:26Z
Love you jennie,meimi,1,2023-07-04T20:52:18Z
Kisi KO Korean language sikhni hai toh reply 😊. Basic SE advanced taq. 제가 가르쳐 줄거에요❤,EPS 학생,1,2023-07-04T20:47:37Z
Sos muy hermosa,l,1,2023-07-04T20:39:40Z
Jennie body goals 🙃,l,0,2023-07-04T20:37:33Z
ILove you so much nini You are so beautiful ✨🤍,‘Jennie’,1,2023-07-04T20:29:24Z
❤❤❤❤❤I LOVEEEEEEEEEEE YOUUUUUU JENNIE,•YağmurKarta•,0,2023-07-04T20:10:48Z
"Yes, we love you Jennie",VSV,0,2023-07-05T00:45:16Z
"JENNIE, always remember that you're loved by millions of people around the world, remember the that you have millions of people who'll always supports you in every step of your journey, remember that you're loved, remember that your appreciated and most importantly remember that we love you and trust you so you should love yourself and trust yourself and be proud to your self like we're proud of you.    May you get all the success and happiness you deserve. Wishing you well. May you achieved your greatest goals moving forward, Sending you my warmest love and regards and my best wishes and blessing. Thank you for doing what you do, I always appreciate you my love.",Ruby Jane,2,2023-07-04T20:10:30Z
Jennie's 2nd look suits her best because the 2nd look suits her body so well 💜,my dark,2,2023-07-04T19:46:54Z
Te amooooooo,Leila Santos,1,2023-07-04T19:20:03Z
Welcome to parascocial relationships taken to the extreme.,Tasnim Nafian,0,2023-07-04T18:45:11Z
Jennie Kim tiene un cuerpo de fantasía,jazzy,0,2023-07-04T18:44:25Z
PERFECT PERFECT 😍😍🥰,Gabriela Ek,0,2023-07-04T17:39:06Z
So proud of you jennie!,jnk jnk,1,2023-07-04T16:59:49Z
I love youuu,Minh Dung,1,2023-07-04T16:48:33Z
Queeeen,kev del Rey,1,2023-07-04T16:46:43Z
JENNIE I LOVE YOU SO MUCH❤,wongyoung,0,2023-07-04T16:35:31Z
I lovee uuuu soooo muchhh❤❤❤❤,celeste soto,0,2023-07-04T16:32:33Z
I will always support JENNIE no matter what....she is my bias,Tabeer Abid,1,2023-07-04T16:24:34Z
"Te amo mucho jennie, nunca nos faltes❤❤❤❤",yiyina164,0,2023-07-04T16:14:48Z
Love our Jennie,Happy Study with Kavee,1,2023-07-04T16:08:18Z
꺅 공주‼️‼️‼️‼️‼️ 일하는 모습 너무 멋지구.. 예쁘구..귀엽구..🥹🖤💖🖤💖,뺩,1,2023-07-04T15:54:04Z
❤❤❤❤❤❤❤,Chika Vallenza,0,2023-07-04T15:47:43Z
The jennierubyjane Channel,VSV,0,2023-07-05T00:46:21Z
Jennie unnie can u pls do a cover video next time I would really love to hear ur voice🥹🥹🥹,Olivia K. Chongloi,1,2023-07-04T14:23:38Z
We will always love you Jennie❤❤❤❤❤,AX GAMING,1,2023-07-04T14:05:42Z
We all ARMYs and Blinks are always there for our Jennie♡♡,♡𝐀𝐬𝐭𝐞𝐫'𝐬 𝐒𝐡𝐚𝐝𝐞♡,3,2023-07-04T13:51:57Z
I'm proud of you Jenny❤,Alkiha Agustina,0,2023-07-04T13:35:28Z
I love you Jennie❤,MJ PLAYS,1,2023-07-04T13:34:23Z
JENNIEEEE🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍,Babe Nitrue,0,2023-07-04T13:15:55Z
The jennierubyjane Channel,VSV,0,2023-07-05T00:47:12Z
Love you JENNIEEE😘♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️😚😚😚😚😚😚😚😚😚😚😚😚,Babe Nitrue,0,2023-07-04T13:15:35Z
We love you Jennie,VSV,0,2023-07-05T00:47:23Z
❤❤❤❤❤❤❤,Babe Nitrue,0,2023-07-04T13:15:02Z
"May God bless you Jennie with lots of love and happiness ij your life.
May God protect Jennie from all Evil people and their Evil intentions. Amen",VSV,0,2023-07-05T00:47:34Z
Jennie your so pretty ❤❤❤,Dmaya,0,2023-07-04T13:14:25Z
제니 너무 예뻐영!,이삐삐,1,2023-07-04T12:55:52Z
Loads of love,Kylie Kim,0,2023-07-04T12:41:39Z
Dream Big..Sparkle More..Shine Bright... Love you,Kylie Kim,0,2023-07-04T12:41:28Z
My cutie baby girl,Kylie Kim,0,2023-07-04T12:40:44Z
Glad to know that your team is so considerate and caring . take care always. Love,Kylie Kim,0,2023-07-04T12:40:15Z
"We're always by your side supporting you no matter what, we love you unconditionally and we're so proud of all what you've achieved. Thank you so much for everything Jennie. You deserves all the love and happiness in this world.",Kylie Kim,2,2023-07-04T12:39:34Z
I wish i can buy all of your collections.,Kylie Kim,0,2023-07-04T12:38:32Z
"You are my sun,my moon , my happiness, my world. I eish you all the love and happiness in the world",Kylie Kim,0,2023-07-04T12:38:05Z
"Whatever you choose to do in life, I’m certain you can achieve anything you work towards.Wishing you all the best along each step of your journey. Go after your dreams. Just remember that WE LOVE YOU SO MUCH .And WE ARE SO SO PROUD OF YOU JENNIE .",Kylie Kim,1,2023-07-04T12:37:25Z
Stylish babe. Very beautiful collections with Calvin Klein,Kylie Kim,0,2023-07-04T12:36:42Z
Te amo jennie,xy23,1,2023-07-04T12:19:44Z
Jennie,xy23,2,2023-07-04T12:19:05Z
Love you Jennie,fanqi Wang,2,2023-07-04T12:13:15Z
제니 너 너무 섹시해 😩,Soyaа 🐢🐰,0,2023-07-04T12:10:56Z
love you,Grace Purba,1,2023-07-04T12:08:01Z
"Jennie, I love you more every day! Please stay healthy and release your solo album as soon as possible",SPIDER,35,2023-07-04T12:01:38Z
Jennie has already released her own Solo,Muhammad Junaedi,0,2023-07-11T09:13:55Z
I love you Jennie,Charry Charry,2,2023-07-04T11:31:19Z
jennnn❤‍🔥❤‍🔥❤‍🔥❤‍🔥,stevany wijaya,0,2023-07-04T11:27:31Z
You are so cute and unintentionally funny,Charry Charry,1,2023-07-04T11:26:16Z
Star girl Jennierubyjane,Charry Charry,1,2023-07-04T11:25:42Z
Amazing collaboration. your collection is very pretty,Charry Charry,1,2023-07-04T11:24:10Z
"You are my heart, my happiness, my everything Jennie",Charry Charry,14,2023-07-04T11:23:40Z
"I’m proud of you Jennie that even it was hard, you stood your ground",Charry Charry,59,2023-07-04T11:23:00Z
"I’m proud of you Jennie that despite everything you’ve been through, you still wake up and find ways to smile every day",Charry Charry,56,2023-07-04T11:22:43Z
"I’m proud of you Jennie that even though you’ve seen so much darkness, you always continue to search for the light",Charry Charry,3,2023-07-04T11:22:25Z
I’m so proud of you Jennie. I’m proud that you never give up on your self,Charry Charry,4,2023-07-04T11:21:56Z
💗💗💗💗💗,Ruth Anaa,0,2023-07-04T11:13:12Z
The jennie,Charry Charry,0,2023-07-04T11:18:44Z
Peace to You Well I remember An woman had her model at the beauties of whole people women with this woman~,GPH & SOG,0,2023-07-04T11:00:34Z
My bias Jennie. I love you BLACKPİNKKK🖤💗,Ela Eda Mutlu,0,2023-07-04T10:52:35Z
💜💜💜,G,0,2023-07-04T10:49:06Z
Jennierubyjane,Charry Charry,0,2023-07-04T11:19:13Z
❤❤❤❤😊,Aicha,0,2023-07-04T10:47:19Z
Jennierubyjane Channel,Charry Charry,0,2023-07-04T11:19:24Z
Jennie rocking calvins,0w,2,2023-07-04T10:41:33Z
Love you NINI or queen❤️,0w,0,2023-07-04T10:40:39Z
Shine shine brighter and brighter,VSV,3,2023-07-04T10:34:10Z
Love you blackpink,VSV,2,2023-07-04T10:33:16Z
Beautiful hearted girl. We love you Jennie,VSV,5,2023-07-04T10:32:55Z
"Jennie, always remember that you have millions of people who'll always support you in every step of your journey. remember that you're loved, remember that you're appreciated and most importantly remember that we love you and trust you so you should love yourself and trust yourself, be proud of yourself like we're proud of you. Keep shining brightly our Ruby.",VSV,34,2023-07-04T10:32:19Z
Amazing collections amazing you and amazing vlog,VSV,3,2023-07-04T10:31:45Z
"To our shining Ruby, always remember that's you're THE JENNIE KIM, a talented, kind, gorgeous, popular and loved. Always remember that there are millions of people who trust and love you and who are willing to support you in every step of your journey. Let's hold each other's hand and walk on a flower path.",VSV,7,2023-07-04T10:31:16Z
You have a beautiful radiant smile.,VSV,2,2023-07-04T10:30:44Z
"Thank you for always showing us your best smile everyday . Thank u for being one of our source of happiness. And thank you for debuting we are so proud of how far you‘ve come.  There are so many years to come and we will stay with you always. Can't wait to see you shine even brighter, can’t wait to hear more music from you Jennie",VSV,4,2023-07-04T10:30:20Z
I will always support you,VSV,3,2023-07-04T10:29:44Z
You are very dear to my heart,VSV,2,2023-07-04T10:29:30Z
I'm so in love with her!!❤,wassup we 2NE1xBIGBANGx BTSxBPxGOT7,2,2023-07-04T10:06:21Z
I love you Jenny 💗,🔥جيني كوين🔥,0,2023-07-04T09:55:36Z
Jennie💗💗,Just_Kpop💗,1,2023-07-04T09:55:04Z
✋,Stacey Pabon,0,2023-07-04T09:11:10Z
Hello,VSV,0,2023-07-04T10:28:22Z
❤❤❤❤,Linh Thảo,0,2023-07-04T08:42:01Z
Jennierubyjane Channel,VSV,0,2023-07-04T10:28:35Z
"Jenny, I love you so much. Don't pay attention to rumors. Rather, be positive. Remember us. You always sympathize with you. I love you so much. Thank you for your efforts that you have given us.❤",kim-mona 💛/kim-jisso💜,1,2023-07-04T08:38:04Z
Love you 🥺❤️,hitomitomtom,0,2023-07-04T08:29:03Z
제니~~ 영상 자주 올라오니까 보기 좋다^~^,최현아,20,2023-07-04T08:28:51Z
Jennie we love you..,Mutiara Yaya,1,2023-07-04T07:00:21Z
"I will never stop protecting, defending and loving you nini,welove you so much🥺💙💙",Crieyzcel Magadia,2,2023-07-04T06:59:25Z
💜💜💜,Not_Trisha,0,2023-07-04T06:52:38Z
Jennierubyjane,VSV,0,2023-07-04T10:29:11Z
I wish you well throughout your life.,VSV,1,2023-07-04T06:43:47Z
Loads and loads of love,VSV,1,2023-07-04T06:42:56Z
Keep your best wishes and love close to your heart and watch what happens.,VSV,1,2023-07-04T06:42:39Z
"From the bottom of my heart, I hope that all you wishes will come true and I hope that you'll never forget that you're capable of achieving all your goals, we love you jennie",VSV,9,2023-07-04T06:42:01Z
"The JENNIE RUBY JANE, absolute sweetheart",VSV,1,2023-07-04T06:41:20Z
"Always remember that there are millions of people who trust and love you and who are willing to support you in every step of your journey. Let's hold each other's hand and walk on a flower path. Take care, we love you so much.",VSV,1,2023-07-04T06:40:44Z
Waiting for your next vlog,VSV,1,2023-07-04T06:39:58Z
My shining superstar Jennie,VSV,1,2023-07-04T06:39:31Z
Jennn lu gemesss bgttt sumpahhhh,Zeystin Nuraprilia19,1,2023-07-04T06:32:39Z
Cutie pie Jennie.  We love you so much.  Take care,Mehar,2,2023-07-04T06:22:35Z
I love you and me   Dancing in the moonlight,Mehar,1,2023-07-04T06:22:01Z
I am going solo lo lo...,Mehar,2,2023-07-04T06:21:43Z
We blinks will always support you.  We are always there for you,Mehar,2,2023-07-04T06:21:32Z
Your staff is sweet and caring,Mehar,2,2023-07-04T06:21:07Z
Thank you Calvin Klein this amazing collaboration.  Jennie's collection is so cool.  totally loved it,Mehar,10,2023-07-04T06:20:43Z
Gorgeous total queen vibes.  Beautiful vlog,Mehar,2,2023-07-04T06:19:05Z
Hello stunning  girl,Mehar,1,2023-07-04T06:18:11Z
Jennie is so stunning😍😍😍,harucii,0,2023-07-04T06:15:41Z
Love you jennie❤❤❤,Mehvish memmona,0,2023-07-04T06:00:21Z
I love you and I suffering 😞,Georgi Paskalev,0,2023-07-04T05:58:35Z
Дженни навсегда в моём сердечке!!❤‍🩹,mint_wind,5,2023-07-04T05:57:41Z
I would like and prefer your father to examine my hand...if he was my GP 😢,Georgi Paskalev,0,2023-07-04T05:57:34Z
"I can move my hand, it's not broken, but it hurts",Georgi Paskalev,0,2023-07-04T05:54:59Z
I just fell down some stairs...and my left hand got swollen and hurt...I'm going to see my GP this afternoon because it's second shift today...,Georgi Paskalev,0,2023-07-04T05:52:47Z
Jennie's kindness is really beautiful❤,Babapiro Del rey,2,2023-07-04T05:50:52Z
I deleted from YouTube,Georgi Paskalev,0,2023-07-04T05:49:52Z
I deleted the Carly Carmine and Jack Atlas short video!,Georgi Paskalev,0,2023-07-04T05:49:33Z
"I was working the night shift at 12 o'clock... In the morning, an accident happened before I left",Georgi Paskalev,0,2023-07-04T05:47:57Z
So lovely dear,Dia,0,2023-07-04T05:43:22Z
"Your Song ""One of the girls"" is very beautiful very soulful.  Lovedcyour angelic voice",Dia,0,2023-07-04T05:43:04Z
I know where you live jennie?  You live in my heart.,Dia,0,2023-07-04T05:42:17Z
You look divinely  gorgeous  all the way.  Keep glowing.,Dia,0,2023-07-04T05:41:12Z
Your smile lights up the whole  vlog.  Star girl,Dia,0,2023-07-04T05:40:25Z
"Dear Jennie,  thank you for another amazing vlog.  Thank you forcyour hardwork. Loads of love",Dia,0,2023-07-04T05:39:43Z
I like the way you are.  Stay the way you are.  You are the best,Dia,0,2023-07-04T05:38:55Z
